img1_idx,img2_idx,sum
42033,25041,6
8847,8399,13
1779,48135,13
44523,18947,9
32991,22542,5
24385,32236,13
28486,4711,5
18257,5693,13
19734,54300,12
24991,540,12
50812,38030,11
51917,49853,0
31784,8629,8
24700,4820,12
30974,41483,12
5127,54802,9
19842,37910,15
54628,47398,13
16489,34841,8
19466,32575,2
47903,25077,14
7213,20532,14
46284,32556,13
47162,28578,10
8426,1030,9
23799,16334,4
23516,10269,9
54114,29234,16
39682,22032,5
53155,55088,15
43048,55945,12
28172,29221,11
44902,42647,8
48300,10702,10
47131,49201,10
41504,33812,14
39348,49235,14
22637,42248,3
54265,5164,11
57821,44527,13
59993,54523,11
6911,26486,16
56927,21293,10
20040,1346,4
32226,49543,16
43233,58987,9
35532,30938,10
52392,36418,10
31571,56051,16
45955,17734,4
30286,53452,11
43079,49641,3
12343,47541,8
463,48637,10
29577,41812,5
25929,59620,11
53486,27616,16
15460,19560,16
5987,43892,9
51996,30093,10
14679,3831,9
54266,51436,10
41318,56794,7
51146,11111,7
51113,51025,14
19966,28055,10
26070,53190,10
56572,34781,5
49104,53187,7
41514,26483,7
17798,8538,8
57202,57231,5
34706,19800,7
52617,27401,0
38288,41009,9
37620,33338,16
12094,19596,12
25106,33609,6
8413,37564,3
46450,48934,10
4677,34042,16
48004,12303,8
17394,39999,6
27708,8858,8
59036,25013,8
45012,40118,12
38198,49090,2
8401,20635,12
40493,14903,7
515,35706,10
8086,40045,5
23773,47120,9
51914,17018,11
50397,45979,4
29306,16878,17
38920,27757,13
20507,44618,17
26430,47766,18
43244,34645,8
19188,19235,8
14166,37704,11
51196,49179,5
25316,18909,6
15691,42213,12
1096,47217,5
32290,54898,8
36330,7624,7
35362,6502,4
57791,6666,13
47795,25962,9
58603,52513,10
48127,50904,6
25173,35136,8
30592,7196,3
30345,40685,15
57349,20197,4
37573,41973,15
53900,48902,7
46072,36956,4
40079,10089,9
41728,49958,8
54314,54656,10
50266,28286,6
42040,15817,9
44395,54713,11
53076,1676,3
49290,3671,14
45633,45541,7
27036,5753,7
9071,54668,8
12407,39390,8
9622,57971,7
46574,57130,4
830,11805,9
15345,32345,7
47654,19570,11
29926,41295,9
53581,53417,14
11549,55194,8
15088,48663,7
21026,28373,7
17882,38063,15
28424,39799,13
11777,46939,7
44338,10361,12
22460,5002,7
10779,8390,5
8781,21785,9
2969,25196,8
18530,47358,12
28510,25226,6
15302,45723,10
40110,41351,14
31345,47809,10
48505,9230,9
58682,38526,7
50075,19433,14
20204,8111,17
8024,36406,5
6866,36819,12
6618,264,17
12703,53495,4
58648,26549,14
28953,16711,10
32190,50775,10
29426,17809,16
46493,55356,12
55178,26668,11
13722,9172,6
39478,28464,12
3044,45627,10
8249,51825,7
7276,47258,7
39551,23619,13
24810,22143,4
11769,22747,10
35689,1718,5
51347,8558,17
11906,6484,13
47594,50353,3
30991,3248,5
58853,40178,4
36166,42733,9
28646,27521,10
22884,19738,2
54984,28155,11
5068,22341,9
57659,27416,5
45128,11865,2
44541,43538,10
2515,46148,14
51415,50424,0
17105,29160,9
13799,39526,5
23237,38760,14
1383,58912,16
13762,23909,9
32822,7333,9
33872,34820,12
30745,28234,6
6988,29823,8
53341,32177,10
39303,18405,13
54730,25297,9
6899,22976,10
4068,31622,11
59151,52578,9
351,36388,2
48781,31722,6
19776,33348,8
10764,14775,5
30982,261,13
17659,46527,15
40502,14189,11
38359,19355,3
13314,23499,0
28169,43156,6
13364,4212,8
5063,8570,13
44044,42780,16
14760,24344,10
14434,9916,12
35876,1664,3
25057,31962,4
49597,11051,7
40376,2909,9
44234,28050,11
19813,29294,7
30838,41880,9
25974,49205,3
33215,48764,13
39000,9118,18
44457,18045,9
33765,32650,10
18081,52716,4
11000,25026,13
40389,45580,6
56262,17064,5
32162,46654,0
46274,19641,16
39881,7482,10
55022,38092,16
42690,9914,1
29885,25831,8
10848,31907,15
36478,39141,16
29602,32891,12
22854,39914,11
12823,59558,2
52591,57072,16
1715,50907,3
11074,912,14
38111,4439,8
29733,44954,14
17990,21911,10
35502,38472,6
53517,40961,14
58847,17100,7
50184,55695,11
27596,25180,12
44508,29166,9
27528,32981,3
36664,47264,13
27238,49465,11
23625,46978,4
31976,13401,7
16653,28116,11
13608,27349,11
32301,19491,4
10828,30090,10
10358,29101,8
29382,19724,8
34464,38147,8
56037,42662,15
43284,39217,8
23371,55673,6
27807,37661,7
29435,16368,5
56922,6995,6
43403,44970,13
4730,5527,5
1672,33593,6
53686,45199,16
34064,43624,0
32106,48184,4
56113,20172,9
30555,21789,0
49971,42901,7
57879,39396,7
6731,36098,9
3579,50844,11
1919,38190,13
10618,26754,10
6716,18351,11
4832,47898,14
28826,15515,11
34857,5507,6
41090,33225,4
25769,56464,15
36697,39052,6
10206,16434,7
44116,11736,16
3444,18292,8
35975,59165,5
47568,22049,10
39646,56992,8
50024,18110,2
26223,32102,17
56709,185,7
22310,56239,5
55089,10749,7
43484,12517,3
45411,38688,14
51466,5266,0
38244,59468,14
9458,1034,2
47824,50724,15
34335,45139,14
40766,15544,7
19596,41729,9
9390,26437,14
4730,58373,6
55430,39887,14
7474,47893,16
10808,52301,16
11772,14163,4
49664,14227,2
22041,44285,18
47513,58033,1
43876,54089,8
46325,944,10
49063,44218,13
49385,34569,16
15303,46966,8
38414,49063,12
4684,37428,16
27931,59182,7
49381,54856,5
59111,59081,12
22104,30503,4
52887,41174,8
7602,8804,16
56281,28101,4
18266,30621,9
57256,6605,7
1859,14999,8
21758,263,14
1915,31086,6
55678,6706,5
17106,13492,0
19119,18446,5
53510,48780,7
9147,7798,13
10043,53981,15
23314,3340,13
35322,8388,7
48344,54119,18
57542,8710,3
29322,10454,12
15700,42076,8
31735,255,6
19979,52702,3
53448,45949,7
28694,13996,17
15058,39311,9
29094,21449,12
11177,8908,15
21936,59376,8
25869,42390,9
12867,25651,5
38748,36823,16
7783,7035,15
27501,34525,4
56263,27713,6
15761,3798,7
12074,29284,10
38086,12907,3
45463,47943,14
24467,19370,9
56129,45652,7
29009,22933,13
9245,46495,12
31812,7875,7
544,35148,5
22015,54737,7
26924,49915,7
21159,25563,15
7754,6736,8
58212,53453,7
57733,49993,6
59099,6992,2
13903,19299,5
16666,29127,13
10263,11575,15
6981,42828,12
19401,43878,6
3823,39551,11
24630,40141,11
27916,37671,10
45804,5450,11
33982,37751,8
41036,10106,6
1396,10357,16
45890,13645,7
1734,36292,3
52182,40513,2
47909,9317,11
20727,57659,0
43177,33406,13
34345,9144,6
48678,31765,15
15469,58412,10
32210,27853,7
1527,8696,5
59598,51259,3
6604,52213,13
48938,7995,17
26219,38143,2
41686,50833,13
2779,10921,12
4417,31829,5
50302,58307,9
23069,13925,4
40674,15217,7
181,49541,12
30401,42227,8
33334,23001,4
15383,6844,3
24850,40080,10
438,21288,5
59182,26642,14
3010,5684,13
7277,29959,16
41242,15522,14
52389,12601,15
15058,804,8
47594,24761,7
42723,17333,9
37136,25600,10
48976,37830,12
17446,53165,8
42657,257,5
1239,56945,9
54497,46778,16
38121,3616,17
34850,36381,7
7826,43577,5
39745,21129,8
15247,51952,9
9558,3894,11
46306,36775,5
37333,47310,10
29885,8018,7
59425,9760,8
6587,3344,8
15865,57537,5
49313,12406,18
56342,20145,8
8363,31699,16
19566,46842,9
22535,41359,12
42682,13780,14
23732,8000,9
25388,7168,16
54939,53996,8
51613,30235,11
19102,56583,3
13325,48409,9
4463,58540,11
49898,21245,18
48495,27861,11
7927,7303,6
57571,6372,2
18804,37499,3
55831,35185,3
30545,13591,13
12507,49040,10
11590,41311,14
7684,27924,7
30246,53479,5
14028,51885,10
5218,16135,14
3688,28889,17
44771,39751,12
14122,45770,10
17461,19264,8
33087,54454,2
48048,34824,13
55448,54425,13
45263,54349,5
47482,34113,2
26820,18717,4
14044,48527,8
34478,17015,9
46655,38326,11
37493,36243,12
50107,37944,6
53407,15805,1
59032,31455,11
18286,17578,6
48699,1881,4
30716,48378,8
54744,55734,10
27502,1361,7
142,43732,8
46071,10201,17
52590,12179,12
10383,53441,13
21510,10397,14
37131,27487,11
23968,19485,7
13473,56767,10
7557,23688,6
21425,50230,4
53480,33989,6
52073,18450,9
21615,195,11
53537,30798,7
17959,44281,10
33522,10387,9
31083,36421,7
36489,42748,15
49848,15061,6
15709,11546,17
58560,52603,7
59471,5663,10
5153,50296,8
48650,49886,7
4282,34291,9
8084,17283,16
22147,39894,9
11408,45790,5
58947,47942,12
40849,36276,7
32817,54650,10
32947,57088,7
11646,51727,9
12955,33671,8
5992,31486,17
17831,5583,9
54400,48249,10
16818,52240,7
8964,50197,4
31783,45856,15
21095,9316,13
33627,23663,10
53574,3582,10
40994,33162,17
11725,45974,6
23814,25603,7
47529,35129,10
37356,380,10
41743,12215,1
33028,12898,8
3778,4099,4
48656,13019,8
21578,52590,11
34159,45129,5
57648,23665,9
25355,17514,12
13817,14483,9
25760,52791,11
18671,49609,11
57178,5869,16
53826,29925,5
23447,46001,11
58307,30325,9
42279,3192,4
14672,20939,8
19690,2922,13
24112,49385,15
48972,51469,7
52453,865,10
13560,1467,8
45065,38371,15
33080,54573,5
33081,642,7
30641,10480,16
14107,19018,4
51212,49535,2
6521,352,9
59981,38873,6
53331,38024,8
48107,43680,7
52536,32533,13
59254,38040,9
53139,16600,6
44072,39907,11
7563,8391,9
55152,45763,2
6478,28202,2
40781,46860,9
2937,5751,3
40069,54176,8
36762,19855,10
20394,23305,1
2951,31966,9
19849,59762,5
36303,44346,11
20735,31789,11
57574,22204,5
15278,11823,10
59070,49756,11
17885,47587,4
35942,14423,7
25953,44908,7
18348,32442,12
46938,45137,11
1926,2512,7
34344,54606,14
30662,33475,8
23168,40951,8
37842,6304,12
5651,1803,14
15881,19549,12
48731,4772,6
26397,4928,15
35485,872,0
39542,50524,9
11226,53915,15
54425,16884,15
11525,4878,10
57621,36469,8
10886,23850,7
38607,29158,10
44827,22956,4
56114,40348,2
2037,15394,9
48158,9638,5
21634,31589,8
53912,41479,11
4677,4875,15
353,28048,12
39230,36960,14
8767,45236,14
34179,7092,8
19576,39741,12
33684,16820,9
11858,25058,15
692,10786,10
48903,16377,12
23504,55838,5
55425,11717,15
35295,29005,10
56568,30463,10
32164,54788,10
17824,9149,13
47282,1809,7
7530,33317,11
6697,5654,14
6981,53253,12
34912,29361,13
5350,19383,16
28711,21407,12
37710,30398,11
16811,23862,4
38242,45082,15
3616,42876,15
54406,12152,6
31147,21835,15
43939,29718,0
30172,40191,14
56263,5465,9
39625,10236,9
45721,47692,1
42315,55519,17
32974,5554,7
57493,30087,8
51758,47968,5
25216,31988,12
37620,555,10
27138,27275,8
49150,2792,2
8199,33572,15
58054,8234,17
21659,19931,16
51825,20480,13
45875,1669,11
38936,13103,14
24367,41754,5
40551,30322,9
18727,3270,10
21759,22890,9
31784,1585,10
12982,8270,11
7619,8503,11
16352,18129,8
35518,17192,10
53122,12486,6
42029,54709,10
52824,47865,16
40098,10441,6
40517,48121,3
19922,27549,5
35821,17454,0
59434,17311,13
13806,17234,18
11263,16764,9
46954,15430,9
57427,54431,6
25249,26098,7
47953,41574,4
52551,25231,9
27429,29901,1
54637,13286,4
58848,51645,15
45274,31566,15
27730,25613,13
32850,3544,12
54379,57520,6
5789,51385,6
49460,59799,9
29946,43270,10
52966,32109,3
29812,15236,9
47609,16993,10
44253,11395,6
21143,46811,7
52611,41428,5
24775,56992,16
5650,29240,9
48790,37444,8
30148,42829,7
38954,35305,13
47389,19330,6
45187,26448,10
8548,5031,8
51343,21254,5
29633,19914,16
38562,46740,9
36390,28160,6
25034,35290,5
19557,26981,11
20955,2711,7
58682,14307,13
2879,5890,4
45428,184,8
39253,17790,8
49384,39113,8
42826,5313,13
15667,14321,4
10591,22234,9
18246,29600,8
44552,52612,15
49237,57523,7
18347,7864,9
7985,3356,5
57799,58527,5
19346,3704,10
23747,54679,12
6359,14355,7
49643,200,3
21102,35560,10
21702,42763,8
29049,14549,10
11435,847,11
18222,42677,3
3273,18963,9
18974,39772,5
58992,56867,12
10158,7107,4
29954,55500,8
44772,59678,10
50392,54589,12
55656,32075,2
19510,6824,8
56404,5097,3
1806,33404,10
7408,58722,6
4211,29377,8
58792,41910,16
38302,23061,15
50188,28827,5
27006,52862,14
30885,54214,3
1082,34060,13
18854,5574,12
57551,51295,15
31248,36191,12
20018,50789,2
27543,44211,10
49551,16874,11
22436,38305,1
59289,19528,2
55547,28420,4
55218,9000,14
29994,52673,0
31843,34352,1
14696,24929,13
494,41494,9
25331,29048,9
54916,9755,9
37923,8778,2
18676,12699,11
36893,17358,14
34712,37823,8
34615,38125,10
32865,59773,5
1989,26651,4
15499,29918,7
26319,49689,9
28845,52464,8
46916,45323,10
14002,6127,7
33546,2235,12
59349,18714,13
52524,911,14
37416,58781,8
24869,46054,4
43192,22652,7
34894,32480,14
3724,37871,11
14030,29913,6
38814,15634,13
45033,24138,11
43011,33985,1
32907,35937,15
435,40583,9
29273,46389,11
34687,44272,15
20665,40985,6
4773,25505,6
36944,30295,14
16066,45855,9
43866,7616,13
26711,35388,8
4911,53851,0
10268,51825,8
42842,4446,4
2070,48501,15
11333,39672,16
40840,6504,10
15972,47670,10
46267,16144,1
24687,901,12
647,14297,7
5091,26284,7
3551,43847,1
23504,20966,8
23530,26829,8
23328,17179,16
16487,743,5
56659,40242,11
59286,9986,8
27790,56528,4
34592,54040,17
649,30903,11
40052,52952,8
872,23421,6
49541,28929,11
4808,25183,9
881,41885,10
40593,39543,8
39455,17651,11
52277,47616,4
10188,57718,7
58459,28721,7
32352,10526,10
39077,8044,8
37001,42321,12
48540,3831,9
25847,59368,6
22692,4752,14
53569,59275,11
17458,48519,7
29984,33937,8
41741,25522,9
43722,251,8
52371,9046,7
3246,50598,13
57568,15441,9
21582,14743,12
10755,7080,3
50336,12639,7
42283,43257,9
24771,14803,4
57169,22836,8
20950,59444,6
19631,57013,8
46901,20254,14
27485,34291,8
20763,44936,18
20187,10378,7
10198,52906,10
38025,17006,5
22086,57339,10
38907,28830,11
28818,9323,5
1064,42928,15
31589,1731,13
154,52503,15
18192,24406,4
35295,28059,10
22999,39933,6
18798,40622,10
50452,47750,6
57499,12817,8
49557,16438,5
464,25419,4
37380,28184,6
39739,29723,7
21992,31407,8
56909,12352,9
35027,43158,15
8050,58921,9
3041,43089,8
34333,2482,11
50297,27872,10
135,34686,9
22210,54960,10
19288,23216,7
57073,1395,2
21588,37288,12
21696,33146,9
48751,18252,4
57210,6092,17
36271,29022,9
29868,43039,16
35535,20673,8
46507,38143,3
53976,10469,9
12404,49241,7
31721,49066,14
41839,5161,8
1886,12879,9
25668,6350,7
23440,56311,12
54394,54577,13
9739,16307,4
9751,57987,14
15118,37184,13
27935,29790,7
6015,6001,7
55320,3612,4
15537,59044,3
12202,16247,16
34305,28964,1
50900,15281,11
50578,42178,12
42791,52507,8
16571,18066,11
23056,56185,6
22198,29758,8
6070,44170,8
8671,26311,12
2869,40115,5
32348,44821,10
54793,43688,13
12145,265,9
11712,37694,7
34882,4906,5
28264,55377,6
19779,43280,5
58615,37666,14
45949,532,14
29592,1005,16
34540,28041,8
19927,2324,12
40984,46738,17
45256,22941,12
55596,5089,8
24567,21290,7
42662,47224,9
20380,55713,13
27402,39750,15
37441,20801,1
5083,1947,2
25190,56319,9
3160,56537,1
25548,51606,3
28709,14904,7
44490,1992,6
10522,57186,7
11419,16160,10
37337,45714,3
45015,11036,3
50173,31058,6
19664,5363,5
21225,2629,5
56395,43853,7
40035,40954,4
1992,5388,7
29913,15571,8
17976,20876,12
48899,31821,7
59559,2775,6
44912,47855,7
55253,58393,7
20045,4912,10
10134,34748,7
25839,56782,5
21782,44179,11
59357,44626,11
33107,38652,9
48148,34257,17
41839,22339,7
25335,59388,12
6636,44273,7
41249,24784,4
3349,41211,7
37399,2879,9
47052,27330,9
24501,30437,12
17690,58837,12
11100,5272,6
36150,50646,8
41247,8984,2
44759,13922,10
32034,4053,4
16268,24139,6
3599,11587,12
18086,51717,10
30200,53521,2
36481,28990,16
51302,31882,15
37665,18014,15
24168,45179,8
49030,15067,11
49515,23957,4
7001,49724,15
41772,51970,8
49195,4539,4
1330,3562,2
4327,36722,10
31146,17356,9
12255,34461,11
50978,12466,15
10096,17886,12
41528,40152,6
1478,43220,4
18991,34754,1
24447,11293,10
33082,7306,14
7540,58772,9
27814,18651,7
39047,17845,8
4223,16841,9
59653,38305,1
18892,12865,7
40006,41956,10
45197,12222,4
30485,48273,3
30279,30770,12
3074,34509,9
24123,58215,10
11125,51695,10
6315,3914,14
31561,9237,15
15558,34139,10
8121,49505,12
51936,33390,1
9524,20450,9
49054,40580,5
1470,50770,6
42704,52812,10
21350,44536,7
45178,30116,17
31886,54425,11
44074,7023,18
59131,34298,16
26257,25975,16
32646,52663,9
23907,54672,10
57003,38780,6
23105,48877,7
54990,9690,13
26814,15874,10
37884,57781,7
39945,43416,14
7072,46784,11
5313,495,7
12778,34677,15
20210,7526,9
28334,21809,1
1626,19108,5
36921,5317,1
23437,29657,10
6155,20898,10
28963,19687,13
59867,2698,10
27369,50819,10
34068,34778,9
53892,21379,7
29384,51449,9
24803,6035,6
6314,42024,7
38149,13699,12
53441,38790,9
34718,20514,4
5580,42708,6
58156,31064,15
16927,35951,7
16518,5472,7
11980,28846,10
22279,10121,7
38314,23080,7
24967,19320,18
23804,39593,17
36734,55272,8
57400,29613,4
56037,40801,7
31447,54064,10
32432,37216,12
43699,35984,8
51573,36369,9
5737,52980,13
57640,18281,16
50674,37950,2
46992,29309,7
57450,45481,16
38894,38699,9
13676,40862,9
15951,40166,9
46515,49220,7
24498,19349,14
3718,55670,13
36782,47435,10
25875,37268,13
53110,7971,9
28463,31051,13
55348,20801,0
2416,49845,9
47680,238,10
51938,53174,9
36721,43678,8
12144,14552,3
17187,43581,6
49187,12389,16
43497,56995,3
613,49098,5
17123,40857,11
11995,32138,2
39392,29095,10
42989,32269,2
11950,32157,11
8193,1210,5
27127,59960,10
54110,3705,7
57232,29795,11
19651,54835,1
46207,1022,13
17440,59142,7
47944,17294,10
19483,18126,12
26297,648,5
53300,1609,6
45183,19923,13
33327,18475,9
29809,54072,7
22532,45646,16
34097,28242,0
32391,49894,4
15821,35264,12
26,52606,11
44242,53783,8
33075,107,5
2368,57855,6
10196,51690,10
21847,17236,1
47318,4734,11
16021,37181,6
42622,37973,8
28195,59579,11
10546,57543,5
7035,256,14
37237,26909,4
20364,33735,14
17871,28976,4
34162,48462,3
11122,42565,10
1356,58589,12
18527,14534,8
2660,35972,3
43593,59241,0
51785,28165,8
36987,30718,12
45797,32785,5
37809,12944,9
3355,43170,9
52692,2571,8
30879,5690,7
36411,31340,11
28218,39289,9
17865,45782,5
33061,13332,12
33066,2162,1
7827,41173,6
24062,21641,16
6185,40443,4
15268,3032,17
22958,44703,2
14908,3884,8
6046,43093,16
28491,37910,13
39860,27311,4
30400,56009,5
31905,32931,5
39694,21782,14
12829,59487,5
35108,5960,5
24862,26178,2
35800,3720,0
26549,22972,8
28162,28091,8
12810,34182,8
24829,20426,11
44439,12774,10
10561,28127,14
28783,46090,7
34454,10682,14
52170,30990,12
43710,4984,14
53240,14912,14
8503,14998,10
11613,54964,15
16471,15543,9
16460,31450,3
55794,15910,5
3069,38224,16
43629,20746,9
18651,49244,2
6163,58779,16
14691,18700,12
45584,43164,8
37200,1710,2
34393,3556,13
44521,9363,7
42526,26724,6
3659,7988,7
26878,34345,3
41777,15825,1
7489,8876,9
30129,39263,1
21446,18136,5
48509,6226,9
8556,6775,8
43121,38644,8
56380,58741,5
18711,49395,9
32703,22949,3
44343,35313,9
11221,26096,4
29401,57021,10
17457,3336,4
37760,49792,4
20292,30687,6
41466,52234,3
22926,20030,8
12472,38633,10
55928,18120,10
26192,27321,11
44400,33259,10
27587,26934,8
28784,40766,4
5171,34061,10
50134,26307,7
46823,59573,10
28922,27835,4
36772,21285,9
47285,39412,7
25756,50970,15
4697,13344,2
6875,9945,5
25065,53951,9
51718,49937,9
41575,3827,17
27472,3046,8
37030,11145,12
6427,18168,9
2195,58066,4
30551,41932,18
19738,21790,7
32636,57960,9
25878,31020,4
43337,56341,16
49297,8839,4
52904,42714,9
535,46526,7
3237,55395,9
23847,46415,6
48416,57206,16
55617,21589,8
47688,46988,10
38331,59259,12
39487,36357,5
959,2873,1
9400,1932,7
50106,40045,9
6506,43602,8
47074,6144,10
37972,49219,10
53983,30503,8
37753,31987,16
4414,52137,9
56,22000,3
32189,56531,8
52487,54012,3
32868,59920,8
52438,59933,4
11168,53239,9
23786,42717,2
27355,17111,14
14055,24543,12
5892,42489,15
21182,34828,6
56822,5477,8
58039,8153,11
42953,47300,10
54936,42221,9
38671,2024,11
59501,15075,7
59963,43202,14
34680,17528,8
59313,35569,8
37800,55260,9
53489,30374,9
40237,57112,2
57645,1643,9
25089,50277,10
8504,26794,7
46752,14171,12
5091,41254,13
55219,37780,6
30925,12463,5
29429,18287,7
35020,36799,9
51021,21826,14
9083,47804,2
55791,28530,12
14967,4500,1
58108,55275,0
21177,37895,14
4791,27449,10
5883,29542,4
41969,21462,10
56369,33286,17
46171,56039,15
41452,37536,13
52968,21732,15
35355,47108,10
12446,46147,10
54836,31699,7
16239,14440,7
53423,4429,10
40335,38676,6
47961,28252,7
17746,40565,4
31518,1536,6
2752,55483,13
2488,47553,8
11001,33690,14
44370,23662,1
41561,16074,9
36743,24802,12
51900,29751,9
4007,14019,5
5791,53859,13
4901,49497,9
32419,20249,7
3911,53645,13
16862,5288,5
32592,39190,13
57340,35169,7
20078,12876,8
29294,10935,10
42101,14467,8
5337,7690,12
53061,26281,12
35706,24224,14
25477,6276,13
32186,610,9
22594,43284,9
32938,1818,10
58634,32336,4
5297,25312,2
58182,5553,8
28058,38255,16
56042,33877,10
2905,31207,10
55008,41599,12
59970,11487,8
13266,38737,5
4290,3296,14
44016,27271,14
27957,56109,9
9273,39974,16
10293,8314,7
50138,46365,10
3126,24041,12
43967,25896,6
53559,37914,4
36946,58794,5
22569,45474,6
1789,35243,7
20322,4530,8
56298,34184,11
1364,6277,10
52278,41667,1
30986,14214,8
34287,6877,3
7100,52110,11
53316,16559,13
29118,29743,17
42822,43001,13
59251,4254,13
47483,31419,8
5920,41376,6
46850,46322,6
13159,38567,6
58681,12878,8
43898,54272,7
20525,10302,11
31405,163,13
17108,11769,6
1373,54760,11
49075,40233,8
57680,47138,8
6767,29334,8
12150,50914,1
30627,56842,17
30717,35125,12
55087,31107,13
53567,26035,9
9718,13063,13
15290,44089,2
5925,53534,11
56026,3821,14
56585,8259,6
11899,47521,6
8239,40485,13
32453,53557,14
58519,17646,12
14462,31259,9
58895,31337,13
51133,47027,6
45575,23342,10
50373,51364,14
2283,53310,3
48649,53220,12
48727,30814,9
55064,35553,16
11661,59269,5
2955,39638,4
